210286.599598,147.143538,19.060816,104.620807,-109.449726,142.103768,-19.870417,  35.6676341503, 139.7910001736,39.438858,15.101463,14
210286.799598,147.142828,19.056074,104.621335,-109.439467,142.081690,-19.965065,  35.6676341674, 139.7910002187,39.437119,10.872940,14
210286.999598,147.142001,19.059076,104.618182,-109.403911,142.083215,-20.075415,  35.6676341308, 139.7910001993,39.437368,11.276608,14
210287.199598,147.145782,19.057872,104.618423,-109.396025,142.073399,-20.040940,  35.6676341518, 139.7910001825,39.434531,7.842156,14
210287.399598,147.144906,19.057827,104.617690,-109.322378,142.155575,-20.132964,  35.6676341431, 139.7910001891,39.434623,7.723670,14
210287.599598,147.144092,19.059556,104.621500,-109.238415,142.209548,-20.233955,  35.6676341619, 139.7910001803,39.438257,9.271039,14
210287.799598,147.143251,19.058942,104.620115,-109.226813,142.217772,-20.243050,  35.6676341505, 139.7910001915,39.437649,16.950915,14
210287.999597,147.142201,19.059942,104.619696,-109.291255,142.244337,-20.203611,  35.6676341398, 139.7910001905,39.438581,14.204049,14
210288.199597,147.142893,19.060619,104.618681,-109.293917,142.160508,-20.093864,  35.6676341328, 139.7910001799,39.437915,14.986076,14
210288.399597,147.140539,19.060720,104.622399,-109.340499,142.070583,-20.041305,  35.6676341503, 139.7910001958,39.441597,17.982736,14
210288.599597,147.142598,19.060871,104.619803,-109.234879,142.076224,-20.099124,  35.6676341390, 139.7910001799,39.438884,15.107617,14
210288.799597,147.145862,19.057531,104.617251,-109.220656,142.134560,-20.143042,  35.6676341448, 139.7910001848,39.433619,12.740287,14
210288.999597,147.142659,19.057530,104.621825,-109.189456,142.142874,-20.247669,  35.6676341654, 139.7910002076,39.438273,10.760581,14
210289.199597,147.144909,19.055614,104.619546,-109.125602,142.195175,-20.491140,  35.6676341642, 139.7910002077,39.434543,11.196243,14
210289.399597,147.149335,19.054945,104.615551,-109.212956,142.193042,-20.428536,  35.6676341550, 139.7910001818,39.429117,15.364510,14
210289.599597,147.145803,19.056151,104.619091,-109.149245,142.174142,-20.458752,  35.6676341627, 139.7910001968,39.434005,8.916360,14
210289.799597,147.143467,19.059430,104.618836,-109.190186,142.167417,-20.254357,  35.6676341403, 139.7910001858,39.437025,12.766157,14
210289.999597,147.141596,19.061468,104.622343,-109.211165,142.170565,-20.390763,  35.6676341516, 139.7910001820,39.441300,9.484210,14
210290.199597,147.141016,19.061263,104.622060,-109.350662,142.163706,-20.398248,  35.6676341478, 139.7910001878,39.441388,12.599755,14
